order_id,customer_id,order_date,status,region_code
1469,299,2025-02-09 02:22:59,DELIVERED,EAST
1470,370,2026-05-17 07:34:18,CANCELLED,SOUTH
1471,234,2025-01-30 01:39:15,DELIVERED,EAST
1472,24,2024-11-06 11:30:14,DELIVERED,WEST
1473,542,2026-03-21 10:15:31,DELIVERED,CENTRAL
1474,33,2025-04-06 16:41:16,SHIPPED,CENTRAL
1475,589,09-10-2025,PLACED,NORTH
1476,116,2025-05-21 00:13:59,CANCELLED,NORTH
1477,480,2026-02-06 19:56:34,DELIVERED,WEST
1478,477,2025-01-28 12:09:30,DELIVERED,EAST
1479,590,2025-06-14 01:20:29,DELIVERED,WEST
1480,412,22-11-2024,CANCELLED,NORTH
1481,,2024-12-15 02:31:32,CANCELLED,CENTRAL
1482,335,2026-07-18 16:02:17,SHIPPED,CENTRAL
1483,591,2025-06-26 04:28:38,SHIPPED,SOUTH
1484,547,2025-02-10 22:10:28,DELIVERED,CENTRAL
1485,71,2025-10-13 18:18:08,SHIPPED,SOUTH
1486,168,2025-08-02 08:32:11,RETURNED,SOUTH
1487,28,2025-05-09 20:57:11,DELIVERED,WEST
1488,,2026-07-03 04:08:57,SHIPPED,NORTH
1489,409,2025-03-28 08:21:18,DELIVERED,NORTH
1490,180,2025-06-14 17:20:09,DELIVERED,SOUTH
1491,124,2025-12-20 21:14:52,DELIVERED,EAST
1492,216,2026-07-13 20:11:14,DELIVERED,EAST
1493,468,2026-09-03 15:19:31,DELIVERED,NORTH
1494,318,2026-05-13 13:36:43,CANCELLED,EAST
1495,87,2026-06-24 14:21:13,CANCELLED,NORTH
1496,282,2025-05-01 07:42:43,PLACED,SOUTH
1497,10,2026-01-13 22:36:35,DELIVERED,NORTH
1498,215,2026-04-01 03:35:19,DELIVERED,WEST
1499,430,2024-08-24 13:16:05,RETURNED,SOUTH
1500,113,16-07-2026,SHIPPED,WEST
