order_item_id,order_id,product_id,quantity,unit_price,discount_percent
2386,1229,441,2,2115.32,42.23
2387,1297,111,1,2417.38,20.63
2388,183,67,4,1982.55,7.35
2389,562,106,1,636.67,48.44
2390,88,78,2,645.35,33.11
2391,484,280,5,1417.27,49.21
2392,24,341,1,1037.86,56.68
2393,538,349,4,1712.22,54.87
2394,714,42,5,200.04,37.12
2395,33,298,8,2269.71,50.88
2396,1382,547,7,1514.03,48.39
2397,400,46,5,1240.95,37.8
2398,253,481,7,2225.89,54.4
2399,276,397,7,216.58,23.22
2400,1473,409,5,1493.93,48.47
2401,820,423,7,927.1,29.86
2402,1006,303,6,2055.54,7.93
2403,178,152,4,853.81,44.57
2404,70,1,5,1502.51,27.16
2405,222,371,3,25.6,43.93
2406,467,339,2,1290.01,24.82
2407,675,236,3,321.55,7.41
2408,1239,88,5,2291.46,13.57
2409,224,284,2,706.19,54.2
2410,995,525,4,1703.88,52.56
2411,987,155,3,246.19,55.83
2412,302,234,2,1258.11,57.61
2413,1395,393,7,862.79,46.34
2414,892,223,8,1131.89,56.65
2415,711,131,5,1258.16,8.62
2416,1012,153,3,325.01,19.62
2417,139,478,3,1386.08,59.09
2418,516,345,3,1279.41,0.43
2419,537,452,7,1772.94,32.42
2420,1015,307,8,202.18,3.34
2421,968,321,4,1793.37,21.59
2422,389,106,3,993.35,39.29
2423,985,303,5,1976.93,0.23
2424,250,16,5,891.9,52.04
2425,783,314,5,2329.28,35.71
2426,1255,491,6,570.82,53.23
2427,1190,462,8,76.08,2.74
2428,422,310,8,913.92,42.06
2429,1130,424,2,2095.48,24.21
2430,1456,134,3,1250.36,27.38
2431,450,528,1,2381.68,7.05
2432,343,191,5,1394.09,26.34
2433,594,462,5,1830.93,52.67
2434,1076,224,5,1152.28,29.78
2435,14,471,-4,965.56,58.92
2436,724,412,-4,947.17,9.72
2437,1126,159,3,306.7,12.75
2438,1032,426,8,1391.21,26.42
2439,874,268,4,497.92,17.96
2440,738,442,1,2250.83,58.0
2441,67,280,2,458.35,54.85
2442,422,349,2,285.6,18.56
2443,887,360,3,300.29,44.96
2444,958,91,5,1399.98,13.53
2445,771,259,2,1724.8,34.76
2446,741,382,2,1558.55,45.28
2447,214,214,7,844.45,29.33
2448,945,438,6,1422.05,33.54
2449,148,214,8,645.81,35.09
2450,451,25,5,451.99,51.3
2451,394,206,8,2124.56,51.95
2452,2771,97,2,839.11,0.01
2453,580,188,5,1250.98,4.48
2454,1199,14,7,247.64,46.64
2455,513,472,2,859.85,13.45
2456,1355,28,7,1157.17,27.13
2457,75,404,4,1147.88,13.42
2458,356,59,8,2452.38,54.67
2459,1271,481,6,907.97,37.08
2460,322,501,6,774.09,50.01
2461,956,512,7,16.48,25.44
2462,697,417,7,1887.04,45.37
2463,703,486,7,2465.84,49.8
2464,1211,301,4,2482.18,16.29
2465,1017,53,8,992.06,25.46
2466,719,404,6,1298.02,23.23
2467,1268,266,8,1862.73,50.52
2468,489,282,6,1621.2,7.78
2469,49,374,1,1400.1,49.9
2470,1074,408,5,835.25,26.46
2471,716,287,8,1314.82,31.93
2472,407,547,4,470.39,14.86
2473,1231,389,1,1743.09,46.85
2474,973,227,5,222.97,144.12
2475,448,181,1,788.99,44.29
2476,290,418,8,1580.94,12.13
2477,597,405,5,1730.68,57.24
2478,808,443,3,2259.06,47.03
2479,1269,486,3,1957.49,45.47
2480,581,72,3,1572.57,28.98
2481,1093,113,2,982.39,15.74
2482,946,488,4,2489.63,1.3
2483,179,270,8,2156.22,42.35
2484,969,541,1,2364.86,40.12
2485,1314,188,8,77.34,31.67
2486,685,444,2,1593.09,32.51
2487,246,164,7,2306.49,34.2
2488,261,193,5,2400.08,44.19
2489,425,255,8,27.41,30.3
2490,24,502,7,2113.33,53.19
2491,876,274,8,1321.64,40.84
2492,618,452,4,2014.8,31.05
2493,720,474,6,1651.54,0.43
2494,597,269,1,1537.78,52.01
2495,1135,519,7,2009.95,44.36
2496,170,439,5,2370.67,53.33
2497,1129,324,1,503.76,37.54
2498,945,381,6,390.52,46.87
2499,255,371,1,2247.84,35.89
2500,1275,412,3,2276.08,57.86
2501,723,272,1,1103.22,7.04
2502,724,282,3,1708.13,9.8
2503,241,150,6,541.43,55.28
2504,9,23,3,1750.96,41.57
2505,788,530,5,1323.22,41.59
2506,1161,244,6,746.82,26.9
2507,1058,368,8,2213.02,31.53
2508,308,278,6,595.57,22.48
2509,174,549,4,1912.9,26.2
2510,563,135,2,1263.59,21.74
2511,1325,479,2,844.68,2.46
2512,110,526,6,2113.19,30.11
2513,794,106,5,1283.68,44.37
2514,1461,334,3,1637.75,42.71
2515,85,244,7,1491.17,47.03
2516,1232,216,2,2147.71,42.71
2517,1360,157,5,1120.34,37.66
2518,1010,279,6,713.26,7.57
2519,1054,459,4,1208.91,2.31
2520,1011,64,6,1501.61,49.93
2521,1166,427,2,1093.76,40.66
2522,699,432,3,828.08,20.61
2523,62,173,5,1562.04,22.54
2524,254,159,8,373.08,21.63
2525,129,290,4,694.38,55.73
2526,102,58,6,1391.43,21.19
2527,1275,345,7,2004.54,25.44
2528,1144,220,8,1749.89,24.88
2529,1043,56,6,1897.78,48.21
2530,1189,94,-4,1899.04,12.06
2531,971,91,8,1400.09,5.61
2532,1471,468,7,2218.48,36.96
2533,497,71,6,1617.34,5.28
2534,755,381,2,236.62,12.28
2535,90,166,4,1716.5,42.46
2536,1169,444,3,2274.57,53.37
2537,1113,459,2,1401.2,31.69
2538,581,461,7,1933.45,14.91
2539,560,139,5,1283.7,17.64
2540,829,446,7,770.85,15.46
2541,1328,199,8,1500.18,14.38
2542,1217,336,8,1111.85,16.36
2543,1161,173,2,768.36,23.04
2544,1249,223,6,627.06,19.82
2545,896,414,5,30.54,22.73
2546,1195,12,7,674.33,23.32
2547,857,532,3,2100.26,47.44
2548,4490,140,3,468.42,28.06
2549,472,498,1,2453.21,3.86
2550,1055,424,6,1241.95,55.69
2551,676,336,6,1691.07,23.96
2552,1365,381,7,1406.25,144.45
2553,691,69,7,1594.82,25.46
2554,1309,262,7,2289.14,2.19
2555,842,110,4,2207.61,10.65
2556,126,299,7,1110.48,5.99
2557,756,141,2,1431.26,40.24
2558,1347,23,2,592.4,51.13
2559,655,51,4,2281.54,42.57
2560,1026,488,4,469.49,35.46
2561,1468,49,4,1372.18,102.99
2562,8594,518,8,112.83,7.61
2563,167,542,5,1453.05,21.71
2564,1226,22,1,1759.71,37.23
2565,196,116,4,116.64,0.37
2566,992,491,6,313.14,4.61
2567,1220,157,2,1006.63,17.25
2568,412,471,4,2416.23,17.01
2569,170,130,2,453.14,21.08
2570,89,180,7,2420.21,1.33
2571,299,257,3,1055.36,53.65
2572,1382,248,1,364.21,6.76
2573,16,365,7,1376.9,34.74
2574,654,474,3,212.66,50.96
2575,930,208,6,1999.6,48.21
2576,1426,237,-3,685.25,34.97
2577,655,84,8,2045.16,34.9
2578,386,149,4,85.01,23.76
2579,543,423,6,1849.34,8.56
2580,71,312,2,810.87,30.27
2581,648,101,5,981.42,14.87
2582,854,208,0,1207.57,41.99
2583,397,477,5,303.2,15.81
2584,924,460,2,1966.79,58.0
2585,553,452,6,1760.89,10.18
2586,1393,230,8,235.87,50.81
2587,767,390,8,940.56,5.66
2588,485,245,1,1715.65,53.55
2589,1208,86,4,622.14,29.29
2590,434,385,5,1808.09,21.02
2591,1470,304,3,2447.9,12.16
2592,755,479,-4,2131.97,51.9
2593,14,268,8,1347.27,25.52
2594,1337,187,3,1029.62,58.69
2595,1294,393,2,307.6,51.64
2596,41,121,-5,2215.95,26.16
2597,7,70,1,2037.38,28.04
2598,101,202,7,1668.6,20.68
2599,1369,537,8,1963.31,40.26
2600,951,138,2,267.43,38.85
2601,1229,411,8,1126.75,57.71
2602,742,400,2,2476.27,8.96
2603,726,124,4,2139.43,34.14
2604,1358,471,3,882.51,21.42
2605,870,479,7,1599.21,32.48
2606,1129,134,8,659.04,58.82
2607,1023,462,6,1638.24,32.22
2608,764,396,2,447.72,2.17
2609,165,205,5,1067.34,8.92
2610,1006,115,4,530.99,2.25
2611,1285,79,4,103.82,31.82
2612,1056,489,6,448.95,3.2
2613,1226,284,5,1202.74,11.18
2614,323,413,4,729.51,27.12
2615,1169,170,4,211.35,30.64
2616,688,9,5,1715.72,26.36
2617,1320,57,8,1813.3,33.75
2618,940,308,5,533.15,12.38
2619,508,515,6,1239.91,35.26
2620,941,162,1,1834.02,35.49
2621,765,462,3,2205.74,11.97
2622,206,417,8,2441.32,32.23
2623,665,17,4,1936.16,54.95
2624,545,109,1,753.11,46.77
2625,1215,486,5,2104.53,55.25
2626,3,110,7,1530.18,38.49
2627,439,160,4,927.43,19.26
2628,1083,315,2,256.36,29.97
2629,387,307,2,2177.27,17.18
2630,1408,166,6,2271.94,59.35
2631,7,183,6,1774.08,37.38
2632,1425,174,5,14.9,5.0
2633,911,253,7,960.65,57.1
2634,1279,349,1,1803.25,3.04
2635,512,539,8,1447.33,6.5
2636,389,346,2,1851.83,109.35
2637,597,110,7,1288.92,20.25
2638,519,88,6,678.18,40.45
2639,891,402,3,1297.13,35.84
2640,138,337,6,1382.05,36.76
2641,1366,383,1,1761.21,48.18
2642,1214,183,2,1609.6,16.99
2643,1169,277,5,22.07,48.93
2644,742,407,2,714.85,19.29
2645,12,124,1,274.64,2.58
2646,106,519,7,1547.59,57.62
2647,801,413,2,1729.12,11.2
2648,1229,128,6,2373.81,54.79
2649,640,280,6,482.51,6.82
2650,1341,27,1,1295.87,13.06
2651,736,413,3,2218.59,10.98
2652,514,13,5,989.37,28.6
2653,168,249,3,786.27,58.05
2654,519,163,1,2034.79,1.78
2655,276,203,8,1601.28,25.6
2656,810,482,8,1219.55,2.38
2657,1332,347,1,56.06,41.94
2658,759,75,-5,1788.14,55.03
2659,581,474,5,461.2,53.12
2660,895,545,3,1216.06,45.15
2661,1454,240,3,552.73,48.3
2662,347,524,4,2425.76,46.62
2663,941,437,1,689.12,13.93
2664,936,237,6,1449.14,4.84
2665,874,192,6,627.37,43.19
2666,709,8,1,1241.57,43.39
2667,1130,305,7,498.56,22.67
2668,853,425,1,2030.61,21.5
2669,1252,264,5,1871.89,22.25
2670,682,345,4,1771.42,36.74
2671,719,302,6,278.79,55.43
2672,204,27,6,272.6,51.63
2673,879,235,1,2357.24,1.83
2674,133,504,3,355.96,25.19
2675,1438,499,8,2171.6,59.58
2676,407,177,2,354.12,3.79
2677,1078,236,8,1855.6,19.21
2678,285,123,6,2370.24,45.45
2679,1020,223,4,600.32,53.86
2680,1096,516,1,2041.95,20.06
2681,1191,266,4,2036.03,30.57
2682,39,250,6,1789.58,55.06
2683,265,70,5,64.22,2.73
2684,1061,269,8,1334.73,37.94
2685,377,66,8,2155.39,12.58
2686,263,22,8,643.25,18.41
2687,266,107,1,2012.95,23.71
2688,135,13,2,589.86,57.6
2689,933,311,3,1713.16,13.92
2690,732,434,8,330.54,22.67
2691,158,536,8,1789.71,49.39
2692,1006,434,6,2162.6,28.82
2693,1345,79,2,1334.91,36.88
2694,1318,165,4,101.89,35.22
2695,654,350,2,1614.78,49.7
2696,458,288,1,1249.08,39.44
2697,639,42,2,872.85,19.14
2698,679,198,6,599.87,8.41
2699,741,286,4,1460.91,40.46
2700,648,258,6,2119.36,0.51
2701,112,480,6,497.06,16.75
2702,113,355,6,1890.63,16.02
2703,74,461,7,1142.8,30.2
2704,1077,169,3,2437.51,45.74
2705,65,40,1,2314.29,45.37
2706,636,507,2,1956.82,6.34
2707,909,376,1,2231.8,56.56
2708,48,319,2,1306.93,16.41
2709,888,130,8,152.94,32.92
2710,963,85,2,1257.69,0.83
2711,497,161,5,1650.74,45.28
2712,950,251,7,1932.83,36.81
2713,989,263,1,1888.13,3.42
2714,467,526,8,1562.7,30.01
2715,1209,147,3,712.66,51.3
2716,249,108,1,237.65,58.66
2717,502,140,6,1724.9,5.81
2718,256,171,8,146.89,14.52
2719,943,278,6,2221.31,28.14
2720,59,339,2,2188.97,12.33
2721,150,345,2,1481.72,1.62
2722,282,29,4,1843.83,12.23
2723,68,370,5,665.62,25.43
2724,897,251,4,1403.54,18.96
2725,870,123,6,1671.85,42.93
2726,638,277,2,1337.18,19.77
2727,430,450,6,1340.61,31.8
2728,1475,378,5,2418.88,11.49
2729,400,356,6,1280.38,56.94
2730,1288,342,1,843.48,29.75
2731,94,510,8,2021.7,47.3
2732,604,135,8,1233.39,17.12
2733,561,400,1,768.77,3.17
2734,891,9,3,978.49,7.55
2735,1376,469,4,1244.61,47.11
2736,1152,361,7,56.64,7.28
2737,521,25,5,2025.52,11.89
2738,892,45,4,357.63,15.17
2739,64,451,3,904.62,47.64
2740,1448,489,7,1935.76,22.3
2741,1330,237,5,620.08,30.51
2742,1088,265,8,1394.24,41.14
2743,498,438,5,1426.92,20.17
2744,628,363,8,1833.95,10.4
2745,1486,198,5,1704.23,48.06
2746,900,110,3,2329.78,1.42
2747,437,214,3,1192.11,24.52
2748,555,32,1,699.02,20.18
2749,751,102,4,1264.08,57.89
2750,718,7,3,1332.08,2.27
2751,1331,299,6,428.42,31.55
2752,1471,139,7,1228.47,10.95
2753,1280,216,4,2050.7,27.41
2754,1498,137,4,1521.74,34.71
2755,164,353,7,8.53,9.91
2756,528,199,7,2391.25,47.24
2757,704,222,6,1193.62,1.58
2758,372,5,2,1392.5,39.92
2759,1164,371,4,1170.35,54.27
2760,216,134,5,2353.65,31.03
2761,106,164,6,1518.31,41.8
2762,1077,153,1,1520.7,10.37
2763,1149,490,2,1308.5,58.53
2764,712,185,6,1427.74,7.88
2765,430,78,8,2365.46,21.65
2766,1272,31,1,1986.94,53.16
2767,580,69,5,308.8,1.44
2768,909,526,6,1291.61,19.47
2769,1399,347,0,850.25,18.22
2770,89,304,3,2253.64,37.32
2771,1387,403,7,2388.81,54.68
2772,590,138,4,1630.0,39.73
2773,95,266,8,2192.47,11.6
2774,606,207,2,1067.23,56.85
2775,774,460,7,1411.28,51.89
2776,1427,369,2,2394.55,23.72
2777,895,469,5,2374.3,37.49
2778,1338,461,4,1139.01,58.02
2779,571,218,5,894.15,31.29
2780,302,265,8,1368.72,0.16
2781,81,495,6,175.34,26.82
2782,807,183,3,1893.34,46.41
2783,452,163,6,1941.9,21.85
2784,991,190,4,17.12,20.48
2785,1352,519,2,921.69,18.3
2786,698,398,0,1351.43,0.05
2787,684,503,1,1745.97,12.13
2788,551,75,7,849.25,35.3
2789,662,445,8,2165.03,48.98
2790,57,511,1,1249.31,5.96
2791,570,246,1,1960.92,4.76
2792,1353,500,5,496.45,4.95
2793,1492,391,8,1094.47,54.39
2794,979,502,6,641.14,30.1
2795,879,125,8,772.48,29.34
2796,741,240,8,436.94,15.49
2797,1172,177,4,1785.82,35.11
2798,1074,164,1,40.67,7.38
2799,284,7,5,2307.87,27.2
2800,990,73,5,280.61,38.99
2801,778,400,-3,1047.14,13.84
2802,174,102,5,929.6,29.49
2803,1367,461,6,2041.97,23.09
2804,516,493,6,318.68,44.24
2805,701,144,6,2316.8,21.83
2806,589,532,8,2490.19,17.95
2807,565,146,6,1732.39,36.44
2808,1219,550,7,1963.88,3.7
2809,981,144,7,509.41,9.73
2810,180,264,4,2499.56,14.34
2811,41,81,5,1673.12,15.1
2812,1090,332,6,337.91,9.21
2813,805,107,7,1523.49,20.79
2814,1449,536,8,2394.33,11.98
2815,1028,468,4,823.81,57.31
2816,1265,443,4,2020.67,48.34
2817,728,448,3,820.92,54.24
2818,1419,126,2,1938.41,25.93
2819,541,435,8,1055.16,35.51
2820,806,550,6,2092.09,35.39
2821,392,445,1,230.69,7.87
2822,1013,79,6,2140.87,51.83
2823,19,193,3,256.64,46.55
2824,749,78,6,1828.87,49.58
2825,1481,278,1,239.16,24.48
2826,1295,242,6,95.99,11.32
2827,270,393,2,2386.25,3.22
2828,1013,322,5,168.54,9.58
2829,290,290,6,127.93,0.87
2830,1230,218,3,1291.15,38.38
2831,1158,477,-3,678.23,47.26
2832,177,25,8,245.0,14.14
2833,673,248,8,1189.41,29.37
2834,727,352,8,322.55,56.82
2835,692,329,5,1173.04,54.55
2836,833,439,4,1452.34,34.63
2837,262,273,3,2404.49,56.02
2838,202,213,4,1593.29,26.2
2839,968,339,8,1185.52,53.07
2840,1158,72,1,556.51,41.32
2841,225,152,4,1420.56,18.9
2842,1368,90,2,1975.48,56.42
2843,383,182,7,2141.66,19.51
2844,182,47,-3,2086.23,15.07
2845,442,402,3,1873.13,47.66
2846,1205,96,1,1580.69,9.01
2847,905,408,3,1157.23,37.63
2848,914,328,4,474.95,13.08
2849,30,45,7,533.21,20.53
2850,1497,435,8,2212.35,22.18
2851,847,124,5,2410.0,14.48
2852,562,432,5,2051.01,47.34
2853,1373,424,2,838.79,44.09
2854,682,124,6,2432.3,49.06
2855,1055,376,8,992.73,21.54
2856,1160,370,7,36.45,38.43
2857,469,225,3,1425.58,16.32
2858,525,144,3,2427.05,5.55
2859,544,347,6,2098.75,38.47
2860,471,497,2,715.43,18.41
2861,118,190,2,555.59,10.74
2862,1146,147,4,907.45,18.68
2863,1375,195,6,87.18,40.42
2864,626,404,1,1154.86,38.78
2865,1212,337,8,1348.55,59.92
2866,603,511,1,130.49,30.35
2867,637,311,7,1520.88,13.32
2868,1402,5,5,529.85,9.53
2869,1398,365,6,841.8,47.23
2870,875,170,7,953.91,8.78
2871,293,336,8,616.39,43.07
2872,846,170,5,1171.47,40.32
2873,494,260,7,1043.39,21.21
2874,611,396,7,2175.87,30.13
2875,1125,396,8,2356.9,10.16
2876,514,261,6,213.04,37.29
2877,664,428,5,686.32,58.5
2878,467,241,1,307.66,11.44
2879,961,431,4,1237.43,58.17
2880,508,3,3,404.06,4.61
2881,441,99,1,19.73,34.8
2882,746,156,4,2035.15,45.59
2883,445,69,0,1385.52,29.1
2884,376,251,7,1212.35,6.74
2885,1275,357,4,248.72,29.16
2886,656,409,1,24.47,6.31
2887,1192,82,6,2108.02,49.25
2888,357,302,5,2478.01,30.62
2889,986,117,5,1798.36,37.13
2890,233,477,8,31.93,31.98
2891,382,34,4,1643.69,31.18
2892,1117,207,2,450.91,6.8
2893,1365,13,-5,2176.73,15.92
2894,156,240,6,471.32,9.61
2895,303,44,2,251.33,20.78
2896,595,170,4,422.83,40.78
2897,208,86,2,2009.0,28.1
2898,1100,422,1,452.9,11.33
2899,814,263,4,1950.39,2.45
2900,1175,307,6,525.75,16.97
2901,1380,13,5,1949.37,20.56
2902,917,331,0,652.35,32.86
2903,846,502,8,1263.0,36.6
2904,102,8,1,1627.78,39.59
2905,83,348,6,1796.13,29.85
2906,335,453,8,609.72,32.91
2907,1157,27,4,330.44,5.4
2908,323,65,7,2239.0,32.05
2909,150,41,1,1006.07,40.46
2910,1307,280,2,1798.94,40.1
2911,557,361,7,2281.34,57.13
2912,1292,92,5,2074.5,39.61
2913,52,316,2,2350.38,39.46
2914,247,64,5,2053.26,24.41
2915,1424,412,2,1463.26,16.08
2916,818,30,3,1976.42,18.39
2917,154,495,1,326.7,12.34
2918,9,258,4,766.81,9.73
2919,943,140,3,153.0,38.17
2920,1320,187,8,1960.68,30.12
2921,358,470,4,541.33,42.04
2922,1402,17,1,2236.23,34.52
2923,822,434,5,1915.65,17.16
2924,278,466,6,1808.48,40.62
2925,269,246,7,1655.48,47.34
2926,319,485,4,2076.94,53.7
2927,800,162,7,490.11,3.55
2928,537,137,4,642.29,20.6
2929,852,217,7,458.96,21.87
2930,66,291,2,1851.79,56.6
2931,417,278,2,198.35,15.91
2932,1180,272,8,1605.65,48.78
2933,1294,545,5,949.52,53.95
2934,153,166,7,686.41,36.63
2935,516,397,8,437.96,12.26
2936,440,541,2,903.53,3.67
2937,648,123,2,1993.36,16.68
2938,1165,182,1,852.31,53.32
2939,352,267,2,69.15,8.42
2940,829,308,8,1340.01,58.71
2941,345,316,2,2302.69,0.79
2942,862,399,7,609.65,18.57
2943,210,151,8,1496.31,2.22
2944,693,10,5,1097.24,0.54
2945,221,169,4,208.08,54.59
2946,108,192,7,1974.06,30.69
2947,465,137,7,2221.97,42.12
2948,1123,303,8,1548.1,37.07
2949,1304,464,1,2328.93,17.16
2950,570,277,8,560.98,14.8
2951,1093,434,6,428.29,50.58
2952,1227,280,8,1745.34,45.21
2953,1004,516,6,789.41,28.15
2954,1231,548,8,1089.2,43.19
2955,205,42,5,1825.76,18.99
2956,575,236,6,2432.85,1.52
2957,274,544,7,1549.34,25.53
2958,31,430,8,2268.47,54.41
2959,669,84,2,1253.52,9.91
2960,3620,389,2,1318.36,7.84
2961,569,354,6,2456.76,14.05
2962,831,383,5,1604.07,27.19
2963,1495,339,7,2303.26,46.41
2964,661,470,5,1402.53,43.6
2965,1490,159,6,2345.84,49.77
2966,859,469,1,210.32,19.48
2967,348,162,3,1554.81,45.65
2968,877,336,7,1243.4,35.09
2969,1155,55,6,676.67,3.53
2970,538,92,3,710.76,44.39
2971,963,328,6,177.63,40.54
2972,1246,494,3,1539.49,18.74
2973,1481,445,1,1280.25,23.87
2974,504,210,2,1320.39,29.76
2975,920,148,6,2491.52,11.32
2976,448,520,2,1205.0,48.32
2977,99,252,4,157.58,17.51
2978,178,542,7,140.28,0.95
2979,1239,204,1,1829.25,4.01
2980,1189,247,7,1249.18,27.83
2981,492,427,7,781.32,19.85
2982,120,214,2,1535.38,41.75
2983,414,367,2,2254.85,37.46
2984,1176,323,1,1345.7,8.12
2985,1416,256,2,518.41,59.0
2986,638,533,1,1163.95,15.02
2987,886,142,7,1102.84,19.19
2988,253,305,7,397.18,54.27
2989,861,293,5,1653.95,52.73
2990,1186,465,5,138.93,49.5
2991,346,354,4,1852.61,21.67
2992,1270,212,3,938.73,15.87
2993,1146,87,5,2076.23,4.95
2994,1390,342,5,787.35,39.41
2995,601,306,3,599.45,1.81
2996,149,380,7,1241.31,15.34
2997,20,71,8,1499.8,2.7
2998,1403,309,4,1061.68,38.5
2999,704,46,1,147.95,39.96
3000,946,496,8,607.08,25.4
