order_item_id,order_id,product_id,quantity,unit_price,discount_percent,is_return,discount_valid
2021,340,330,5,58.19,17.44,False,True
2022,1068,410,7,1938.37,48.98,False,True
2023,1211,279,8,35.23,24.32,False,True
2024,219,26,8,1995.84,100.0,False,False
2025,996,228,5,1490.82,48.95,False,True
2026,76,455,2,1108.66,45.53,False,True
2027,107,38,2,673.78,56.69,False,True
2029,621,417,6,2350.61,59.14,False,True
2030,984,28,6,613.29,100.0,False,False
2031,114,319,3,964.89,20.88,False,True
2032,1474,396,8,1620.75,6.23,False,True
2033,931,222,7,1737.7,30.39,False,True
2034,1470,156,6,2115.26,19.77,False,True
2035,1355,250,8,1648.84,27.19,False,True
2036,190,268,4,687.33,7.46,False,True
2037,987,400,1,916.4,6.08,False,True
2038,469,328,2,974.51,23.59,False,True
2039,1204,193,5,985.9,49.18,False,True
2040,1096,459,-3,1658.24,19.66,True,True
2041,996,6,4,630.09,41.74,False,True
2042,203,405,3,908.48,50.03,False,True
2043,1329,57,3,976.63,2.87,False,True
2044,165,114,2,2045.85,24.92,False,True
2045,1199,471,5,2420.02,37.61,False,True
2046,168,143,1,121.96,30.72,False,True
2047,1342,198,7,2081.36,45.85,False,True
2048,1407,415,4,188.57,15.74,False,True
2049,256,506,8,2371.98,59.51,False,True
2050,744,325,3,320.48,59.48,False,True
2051,1121,140,4,1877.88,59.04,False,True
2052,589,125,4,2072.03,24.81,False,True
2053,239,447,4,795.58,35.46,False,True
2054,848,474,4,372.62,39.99,False,True
2055,1461,234,3,1972.04,53.13,False,True
2056,1301,412,3,954.43,27.67,False,True
2057,533,329,3,785.99,24.87,False,True
2058,527,265,4,2004.58,25.75,False,True
2059,1441,446,2,190.59,13.35,False,True
2060,95,437,1,804.58,5.11,False,True
2061,684,325,1,1928.45,41.92,False,True
2062,342,494,1,433.47,5.88,False,True
2063,312,17,7,2384.52,6.97,False,True
2064,366,407,3,479.7,4.35,False,True
2065,14,180,8,1173.68,27.32,False,True
2066,1170,201,8,2132.52,20.78,False,True
2067,1156,150,2,188.36,12.99,False,True
2068,802,467,-5,1067.11,23.58,True,True
2070,329,211,1,906.93,1.92,False,True
2071,1041,150,5,2485.59,30.68,False,True
2072,458,176,8,1708.97,12.16,False,True
2073,352,452,6,1907.43,20.94,False,True
2075,283,482,7,1706.29,36.78,False,True
2076,881,215,3,1563.64,21.21,False,True
2077,188,20,-3,2213.08,6.89,True,True
2078,622,263,3,523.94,12.59,False,True
2079,22,463,1,388.08,13.85,False,True
2080,1445,195,5,497.74,48.41,False,True
2081,1177,118,3,2124.3,51.87,False,True
2082,230,426,7,2101.38,36.73,False,True
2083,1144,483,4,519.82,100.0,False,False
2084,518,66,7,980.45,0.26,False,True
2085,1405,295,1,254.13,5.7,False,True
2086,834,307,3,1291.73,17.74,False,True
2087,244,368,-1,1637.22,24.48,True,True
2088,1174,426,4,309.81,42.5,False,True
2089,763,164,3,1653.34,56.13,False,True
2090,665,516,8,1621.56,14.1,False,True
2091,556,59,5,1244.88,56.31,False,True
2092,1386,204,2,221.91,46.58,False,True
2093,665,328,3,1160.2,33.13,False,True
2094,363,412,8,694.52,58.16,False,True
2095,41,261,1,1768.21,7.06,False,True
2096,1114,443,5,2067.91,36.55,False,True
2097,451,377,5,1653.57,52.76,False,True
2098,93,334,7,1110.17,35.98,False,True
2099,181,110,4,50.71,19.88,False,True
2100,844,147,2,223.97,32.97,False,True
2101,731,544,1,1995.99,20.92,False,True
2102,344,186,7,1774.75,22.56,False,True
2103,16,527,2,329.11,34.67,False,True
2104,1058,233,-4,705.5,44.43,True,True
2105,505,491,3,1169.02,55.74,False,True
2106,1426,404,4,532.05,44.89,False,True
2107,1064,362,6,1836.03,33.65,False,True
2108,1260,525,5,1940.98,28.04,False,True
2109,1427,249,1,1614.4,29.79,False,True
2110,583,305,5,2174.52,6.62,False,True
2111,89,463,3,1860.82,38.41,False,True
2112,704,292,8,2076.71,6.55,False,True
2113,801,32,4,855.5,30.92,False,True
2114,1252,529,1,1157.84,46.97,False,True
2115,879,373,4,2305.22,25.0,False,True
2116,1131,74,4,2477.5,29.33,False,True
2117,1421,216,2,2016.89,27.94,False,True
2118,795,97,4,794.18,37.59,False,True
2119,1008,521,3,375.79,42.7,False,True
2120,659,290,-2,1024.96,20.4,True,True
2121,1136,342,3,564.4,57.72,False,True
2122,1400,403,4,787.34,19.86,False,True
2123,244,292,1,474.99,14.74,False,True
2124,988,499,6,2216.14,42.62,False,True
2125,643,377,1,2283.55,2.46,False,True
2126,233,482,5,667.35,21.63,False,True
2127,562,482,3,273.9,55.63,False,True
2128,1223,96,1,2107.63,26.26,False,True
2129,830,106,3,2266.35,14.21,False,True
2130,1455,28,7,1395.86,40.27,False,True
2131,526,380,6,1453.68,58.17,False,True
2132,435,341,8,1921.56,40.33,False,True
2133,444,238,4,1443.51,15.77,False,True
2134,842,37,-2,1737.23,24.02,True,True
2135,773,146,1,463.44,8.98,False,True
2136,1156,455,1,1004.03,36.33,False,True
2137,885,474,-1,2390.68,10.36,True,True
2138,115,213,5,1530.95,35.95,False,True
2139,336,118,4,1716.24,49.07,False,True
2140,1205,75,7,1959.08,6.75,False,True
2141,691,230,-1,403.24,2.53,True,True
2142,114,129,8,1113.96,27.24,False,True
2143,111,324,8,1839.67,26.69,False,True
2144,342,149,3,1733.96,41.62,False,True
2145,53,82,1,2254.33,42.22,False,True
2146,749,516,5,1230.22,34.07,False,True
2147,1419,20,5,1102.7,15.42,False,True
2148,702,182,8,1738.72,32.85,False,True
2149,1099,268,-1,2027.11,16.36,True,True
2150,652,491,1,2485.05,54.29,False,True
2151,1053,513,3,1366.66,31.35,False,True
2153,774,264,6,493.71,38.73,False,True
2154,869,35,7,1359.16,12.08,False,True
2155,1414,412,6,1591.76,34.96,False,True
2156,391,127,5,338.17,14.29,False,True
2157,765,277,1,216.43,58.63,False,True
2158,1140,268,1,2327.75,0.07,False,True
2159,1054,410,6,430.52,38.93,False,True
2160,1484,57,5,569.09,32.88,False,True
2161,764,454,3,1622.05,4.99,False,True
2162,110,336,1,132.85,48.91,False,True
2163,1017,371,-2,34.49,20.88,True,True
2164,592,485,4,1759.81,1.97,False,True
2165,25,177,6,2261.65,28.4,False,True
2166,1328,472,6,1601.81,25.34,False,True
2167,1219,463,3,869.64,40.69,False,True
2168,1261,265,5,213.03,20.95,False,True
2169,1473,217,6,236.82,11.26,False,True
2170,940,236,7,1855.19,41.2,False,True
2171,917,389,7,1918.97,100.0,False,False
2172,704,509,8,756.44,48.0,False,True
2173,1067,306,2,691.21,2.09,False,True
2174,120,217,7,431.43,40.43,False,True
2175,910,262,7,526.7,45.89,False,True
2176,650,149,2,247.44,41.49,False,True
2177,117,531,2,2405.59,40.65,False,True
2178,1048,330,2,610.69,24.72,False,True
2179,1025,215,4,1628.83,51.09,False,True
2180,18,41,7,665.42,58.07,False,True
2181,1015,138,-3,744.78,49.36,True,True
2182,1059,496,2,1797.06,3.85,False,True
2183,578,482,5,1119.91,17.68,False,True
2184,1196,254,8,1804.04,40.93,False,True
2185,370,83,3,1250.1,48.52,False,True
2186,705,148,7,1117.81,25.67,False,True
2187,1032,531,8,2352.07,16.73,False,True
2188,1051,265,2,592.82,100.0,False,False
2189,279,219,1,1729.68,26.1,False,True
2190,1425,465,4,631.66,30.96,False,True
2191,56,114,5,1970.13,14.54,False,True
2192,1473,358,2,2453.07,48.2,False,True
2193,279,136,1,2415.39,1.69,False,True
2194,858,344,6,2419.66,2.11,False,True
2196,1383,181,8,173.18,38.92,False,True
2197,583,306,7,474.19,48.39,False,True
2198,267,79,8,1363.6,54.24,False,True
2199,1106,49,6,1743.9,37.35,False,True
2200,1046,340,6,1085.36,17.79,False,True
2201,1071,30,3,849.78,10.28,False,True
2202,1358,536,1,2278.77,57.14,False,True
2203,559,400,5,443.13,9.38,False,True
2204,1419,546,1,824.2,4.75,False,True
2205,452,172,8,232.47,51.89,False,True
2206,430,164,7,2361.89,58.81,False,True
2207,260,454,7,344.78,42.15,False,True
2208,693,191,7,2453.99,8.97,False,True
2209,1036,495,5,1096.89,44.6,False,True
2211,1304,378,7,437.84,7.74,False,True
2212,928,512,1,640.45,31.84,False,True
2213,1446,482,8,555.46,49.49,False,True
2214,349,353,1,783.87,15.27,False,True
2215,1489,157,7,1305.41,42.02,False,True
2216,457,461,1,736.46,28.6,False,True
2217,1143,71,5,1002.33,13.97,False,True
2218,801,352,5,1289.67,15.87,False,True
2219,1375,442,3,1780.63,4.23,False,True
2220,1413,167,6,1338.97,26.26,False,True
2221,22,434,5,2350.34,35.57,False,True
2222,572,164,7,64.95,19.38,False,True
2223,122,88,4,2149.34,30.7,False,True
2224,1421,121,8,232.34,8.63,False,True
2225,459,254,1,804.57,46.5,False,True
2226,156,40,2,918.11,27.42,False,True
2227,405,334,8,1230.05,27.65,False,True
2228,653,391,6,1159.39,40.07,False,True
2229,606,362,6,1530.96,22.07,False,True
2230,702,332,7,339.34,4.98,False,True
2231,235,308,5,2244.44,37.46,False,True
2232,329,321,6,362.81,56.54,False,True
2233,1370,543,2,988.92,52.42,False,True
2234,1250,190,6,1231.11,19.18,False,True
2237,743,248,3,1845.88,59.48,False,True
2238,20,178,7,587.71,47.66,False,True
2239,46,257,2,2057.74,21.7,False,True
2240,1352,169,1,1769.97,49.04,False,True
2241,1245,259,4,2261.07,24.4,False,True
2242,177,90,4,2000.79,43.79,False,True
2243,478,269,8,176.3,46.03,False,True
2244,1277,443,7,1369.43,29.61,False,True
2245,595,132,1,1934.31,52.97,False,True
2246,1450,209,1,235.21,18.32,False,True
2247,71,167,1,1392.36,42.68,False,True
2248,1185,389,6,398.67,34.34,False,True
2249,1385,37,4,484.52,33.7,False,True
2250,1426,212,4,1902.14,37.56,False,True
2251,1002,56,2,2278.65,51.5,False,True
2252,446,95,8,729.95,52.01,False,True
2253,230,245,1,1909.79,16.35,False,True
2254,540,377,2,643.97,46.2,False,True
2255,707,60,6,1879.07,42.45,False,True
2256,1338,471,7,1890.98,23.66,False,True
2257,402,510,2,236.59,40.31,False,True
2258,113,324,8,2441.5,57.25,False,True
2259,1175,389,7,1000.35,0.82,False,True
2260,1217,288,7,996.05,51.68,False,True
2261,281,254,1,1235.41,19.1,False,True
2262,19,28,2,689.5,25.25,False,True
2263,512,187,1,1998.71,53.37,False,True
2264,1006,301,4,1559.51,14.6,False,True
2265,687,6,3,1313.87,54.8,False,True
2266,1419,145,6,1858.02,59.94,False,True
2267,231,217,7,1955.4,55.16,False,True
2268,1064,170,8,1358.94,32.87,False,True
2269,1002,201,4,367.7,1.02,False,True
2270,529,242,5,1036.17,16.41,False,True
2271,883,492,7,581.07,7.82,False,True
2272,820,234,3,1439.84,2.24,False,True
2274,163,379,5,1779.79,53.5,False,True
2275,149,425,5,969.84,11.89,False,True
2276,769,78,7,1872.55,19.97,False,True
2277,696,277,5,442.75,58.19,False,True
2279,56,204,5,1581.55,59.51,False,True
2280,1161,363,1,27.12,51.07,False,True
2281,190,424,8,1939.71,58.12,False,True
2282,771,483,2,1630.82,45.96,False,True
2283,426,400,6,1647.01,56.54,False,True
2284,666,462,-5,488.23,42.97,True,True
2285,1175,88,6,87.7,11.34,False,True
2286,1420,266,1,605.17,37.7,False,True
2287,1151,279,8,2033.32,41.46,False,True
2288,354,499,6,2191.3,48.68,False,True
2289,1217,364,7,1072.23,8.29,False,True
2290,174,488,6,2112.63,20.57,False,True
2291,1026,8,2,1622.66,16.25,False,True
2292,945,292,3,589.42,48.97,False,True
2294,1472,94,1,137.29,27.91,False,True
2295,212,129,6,1123.94,44.26,False,True
2296,491,42,5,1400.8,55.26,False,True
2297,591,178,4,786.88,8.99,False,True
2298,1110,207,8,1783.79,39.51,False,True
2299,1176,128,3,1039.32,16.44,False,True
2300,935,484,3,2209.41,3.88,False,True
2301,1075,480,5,187.1,0.12,False,True
2303,1460,84,4,155.57,21.79,False,True
2304,622,177,8,536.15,46.18,False,True
2305,1058,345,8,2499.97,58.23,False,True
2307,195,161,1,1378.75,9.96,False,True
2308,990,62,7,1821.39,25.82,False,True
2309,1473,209,6,1151.14,24.15,False,True
2310,1370,543,1,2073.63,59.58,False,True
2311,968,10,1,1120.31,29.25,False,True
2312,125,541,7,2298.03,26.08,False,True
2313,1188,231,1,1428.74,30.89,False,True
2314,560,517,7,1231.81,26.42,False,True
2315,839,181,8,1997.12,16.14,False,True
2316,697,405,8,990.94,5.39,False,True
2317,1225,523,5,1248.54,0.21,False,True
2318,83,199,3,157.22,10.77,False,True
2319,1253,232,7,1659.94,20.72,False,True
2320,761,454,1,2497.74,46.52,False,True
2321,529,41,2,1084.54,38.84,False,True
2322,557,477,2,317.24,12.01,False,True
2323,1297,26,4,1001.6,24.49,False,True
2324,428,199,4,2482.31,31.97,False,True
2325,727,410,4,1166.06,49.97,False,True
2326,449,510,4,259.51,13.77,False,True
2327,966,55,-5,783.92,15.06,True,True
2329,254,527,7,1588.37,7.67,False,True
2330,1323,499,1,677.11,6.06,False,True
2331,1073,381,2,1196.41,39.52,False,True
2332,1107,17,7,743.0,21.39,False,True
2333,620,148,4,1161.6,26.1,False,True
2334,62,331,8,499.56,58.1,False,True
2335,878,535,5,1815.94,59.52,False,True
2336,438,39,8,2284.69,31.07,False,True
2337,446,217,4,416.63,22.45,False,True
2338,1192,431,2,1703.93,7.67,False,True
2339,24,406,7,1596.55,24.2,False,True
2340,938,229,8,238.58,34.09,False,True
2341,1390,545,6,1811.78,43.84,False,True
2342,474,541,8,955.93,19.52,False,True
2343,1160,411,5,518.72,24.88,False,True
2344,1222,264,5,23.02,20.87,False,True
2345,586,425,6,499.97,30.81,False,True
2346,445,33,2,44.17,48.4,False,True
2347,958,209,3,880.56,47.68,False,True
2348,420,191,5,2295.72,33.86,False,True
2349,1226,67,2,1452.75,0.62,False,True
2350,1124,532,1,1870.74,51.53,False,True
2351,316,424,8,1935.01,34.26,False,True
2352,1415,203,6,1577.1,29.06,False,True
2353,883,60,1,1500.68,55.11,False,True
2354,600,375,1,717.48,48.88,False,True
2355,1466,279,5,641.08,12.8,False,True
2356,479,452,6,331.27,1.8,False,True
2357,680,399,2,1385.05,47.93,False,True
2358,621,461,4,2441.78,48.92,False,True
2359,727,45,6,1549.33,23.7,False,True
2360,663,60,7,704.64,57.14,False,True
2361,339,272,4,899.03,35.69,False,True
2362,363,115,6,975.25,30.26,False,True
2363,131,6,6,2170.11,17.44,False,True
2364,875,1,1,533.78,26.48,False,True
2365,942,441,2,1067.94,6.95,False,True
2366,693,46,7,1748.39,33.07,False,True
2367,838,515,1,110.8,7.36,False,True
2368,1068,227,7,1788.05,0.08,False,True
2369,458,528,1,422.54,51.28,False,True
2370,396,532,-1,176.11,48.64,True,True
2371,954,97,6,1399.55,54.86,False,True
2372,186,303,2,478.28,47.06,False,True
2373,766,38,2,1681.25,35.59,False,True
2374,1181,422,7,1988.41,28.98,False,True
2375,1099,12,3,1495.63,9.78,False,True
2376,1144,375,-1,1502.41,57.77,True,True
2377,451,213,4,702.22,57.7,False,True
2378,87,272,4,1197.61,56.14,False,True
2380,796,410,3,2263.26,44.44,False,True
2381,1477,34,7,1481.81,56.59,False,True
2382,880,326,2,299.11,49.89,False,True
2383,130,84,3,2159.38,46.79,False,True
2384,1392,227,6,1461.37,46.14,False,True
2385,1190,139,4,291.98,39.76,False,True
2386,1229,441,2,2115.32,42.23,False,True
2387,1297,111,1,2417.38,20.63,False,True
2388,183,67,4,1982.55,7.35,False,True
2389,562,106,1,636.67,48.44,False,True
2390,88,78,2,645.35,33.11,False,True
2391,484,280,5,1417.27,49.21,False,True
2392,24,341,1,1037.86,56.68,False,True
2393,538,349,4,1712.22,54.87,False,True
2394,714,42,5,200.04,37.12,False,True
2395,33,298,8,2269.71,50.88,False,True
2396,1382,547,7,1514.03,48.39,False,True
2397,400,46,5,1240.95,37.8,False,True
2398,253,481,7,2225.89,54.4,False,True
2399,276,397,7,216.58,23.22,False,True
2400,1473,409,5,1493.93,48.47,False,True
2401,820,423,7,927.1,29.86,False,True
2402,1006,303,6,2055.54,7.93,False,True
2403,178,152,4,853.81,44.57,False,True
2404,70,1,5,1502.51,27.16,False,True
2405,222,371,3,25.6,43.93,False,True
2406,467,339,2,1290.01,24.82,False,True
2407,675,236,3,321.55,7.41,False,True
2408,1239,88,5,2291.46,13.57,False,True
2409,224,284,2,706.19,54.2,False,True
2410,995,525,4,1703.88,52.56,False,True
2411,987,155,3,246.19,55.83,False,True
2412,302,234,2,1258.11,57.61,False,True
2413,1395,393,7,862.79,46.34,False,True
2414,892,223,8,1131.89,56.65,False,True
2415,711,131,5,1258.16,8.62,False,True
2416,1012,153,3,325.01,19.62,False,True
2417,139,478,3,1386.08,59.09,False,True
2418,516,345,3,1279.41,0.43,False,True
2419,537,452,7,1772.94,32.42,False,True
2420,1015,307,8,202.18,3.34,False,True
2421,968,321,4,1793.37,21.59,False,True
2422,389,106,3,993.35,39.29,False,True
2423,985,303,5,1976.93,0.23,False,True
2424,250,16,5,891.9,52.04,False,True
2425,783,314,5,2329.28,35.71,False,True
2426,1255,491,6,570.82,53.23,False,True
2427,1190,462,8,76.08,2.74,False,True
2428,422,310,8,913.92,42.06,False,True
2429,1130,424,2,2095.48,24.21,False,True
2431,450,528,1,2381.68,7.05,False,True
2432,343,191,5,1394.09,26.34,False,True
2433,594,462,5,1830.93,52.67,False,True
2434,1076,224,5,1152.28,29.78,False,True
2435,14,471,-4,965.56,58.92,True,True
2436,724,412,-4,947.17,9.72,True,True
2437,1126,159,3,306.7,12.75,False,True
2438,1032,426,8,1391.21,26.42,False,True
2439,874,268,4,497.92,17.96,False,True
2440,738,442,1,2250.83,58.0,False,True
2441,67,280,2,458.35,54.85,False,True
2442,422,349,2,285.6,18.56,False,True
2443,887,360,3,300.29,44.96,False,True
2444,958,91,5,1399.98,13.53,False,True
2445,771,259,2,1724.8,34.76,False,True
2446,741,382,2,1558.55,45.28,False,True
2447,214,214,7,844.45,29.33,False,True
2448,945,438,6,1422.05,33.54,False,True
2449,148,214,8,645.81,35.09,False,True
2450,451,25,5,451.99,51.3,False,True
2451,394,206,8,2124.56,51.95,False,True
2453,580,188,5,1250.98,4.48,False,True
2454,1199,14,7,247.64,46.64,False,True
2455,513,472,2,859.85,13.45,False,True
2456,1355,28,7,1157.17,27.13,False,True
2457,75,404,4,1147.88,13.42,False,True
2458,356,59,8,2452.38,54.67,False,True
2459,1271,481,6,907.97,37.08,False,True
2460,322,501,6,774.09,50.01,False,True
2461,956,512,7,16.48,25.44,False,True
2462,697,417,7,1887.04,45.37,False,True
2463,703,486,7,2465.84,49.8,False,True
2464,1211,301,4,2482.18,16.29,False,True
2465,1017,53,8,992.06,25.46,False,True
2466,719,404,6,1298.02,23.23,False,True
2467,1268,266,8,1862.73,50.52,False,True
2468,489,282,6,1621.2,7.78,False,True
2469,49,374,1,1400.1,49.9,False,True
2470,1074,408,5,835.25,26.46,False,True
2471,716,287,8,1314.82,31.93,False,True
2472,407,547,4,470.39,14.86,False,True
2473,1231,389,1,1743.09,46.85,False,True
2474,973,227,5,222.97,100.0,False,False
2475,448,181,1,788.99,44.29,False,True
2476,290,418,8,1580.94,12.13,False,True
2477,597,405,5,1730.68,57.24,False,True
2478,808,443,3,2259.06,47.03,False,True
2479,1269,486,3,1957.49,45.47,False,True
2480,581,72,3,1572.57,28.98,False,True
2481,1093,113,2,982.39,15.74,False,True
2482,946,488,4,2489.63,1.3,False,True
2483,179,270,8,2156.22,42.35,False,True
2484,969,541,1,2364.86,40.12,False,True
2485,1314,188,8,77.34,31.67,False,True
2486,685,444,2,1593.09,32.51,False,True
2487,246,164,7,2306.49,34.2,False,True
2488,261,193,5,2400.08,44.19,False,True
2489,425,255,8,27.41,30.3,False,True
2490,24,502,7,2113.33,53.19,False,True
2491,876,274,8,1321.64,40.84,False,True
2492,618,452,4,2014.8,31.05,False,True
2493,720,474,6,1651.54,0.43,False,True
2494,597,269,1,1537.78,52.01,False,True
2496,170,439,5,2370.67,53.33,False,True
2497,1129,324,1,503.76,37.54,False,True
2498,945,381,6,390.52,46.87,False,True
2499,255,371,1,2247.84,35.89,False,True
2500,1275,412,3,2276.08,57.86,False,True
2501,723,272,1,1103.22,7.04,False,True
2502,724,282,3,1708.13,9.8,False,True
2503,241,150,6,541.43,55.28,False,True
2504,9,23,3,1750.96,41.57,False,True
2505,788,530,5,1323.22,41.59,False,True
2506,1161,244,6,746.82,26.9,False,True
2507,1058,368,8,2213.02,31.53,False,True
2508,308,278,6,595.57,22.48,False,True
2509,174,549,4,1912.9,26.2,False,True
2510,563,135,2,1263.59,21.74,False,True
2511,1325,479,2,844.68,2.46,False,True
2512,110,526,6,2113.19,30.11,False,True
2513,794,106,5,1283.68,44.37,False,True
2514,1461,334,3,1637.75,42.71,False,True
2515,85,244,7,1491.17,47.03,False,True
2516,1232,216,2,2147.71,42.71,False,True
2517,1360,157,5,1120.34,37.66,False,True
2518,1010,279,6,713.26,7.57,False,True
2519,1054,459,4,1208.91,2.31,False,True
2520,1011,64,6,1501.61,49.93,False,True
2521,1166,427,2,1093.76,40.66,False,True
2522,699,432,3,828.08,20.61,False,True
2523,62,173,5,1562.04,22.54,False,True
2524,254,159,8,373.08,21.63,False,True
2525,129,290,4,694.38,55.73,False,True
2526,102,58,6,1391.43,21.19,False,True
2527,1275,345,7,2004.54,25.44,False,True
2528,1144,220,8,1749.89,24.88,False,True
2529,1043,56,6,1897.78,48.21,False,True
2530,1189,94,-4,1899.04,12.06,True,True
2531,971,91,8,1400.09,5.61,False,True
2532,1471,468,7,2218.48,36.96,False,True
2533,497,71,6,1617.34,5.28,False,True
2534,755,381,2,236.62,12.28,False,True
2535,90,166,4,1716.5,42.46,False,True
2536,1169,444,3,2274.57,53.37,False,True
2537,1113,459,2,1401.2,31.69,False,True
2538,581,461,7,1933.45,14.91,False,True
2539,560,139,5,1283.7,17.64,False,True
2540,829,446,7,770.85,15.46,False,True
2541,1328,199,8,1500.18,14.38,False,True
2542,1217,336,8,1111.85,16.36,False,True
2543,1161,173,2,768.36,23.04,False,True
2544,1249,223,6,627.06,19.82,False,True
2545,896,414,5,30.54,22.73,False,True
2546,1195,12,7,674.33,23.32,False,True
2547,857,532,3,2100.26,47.44,False,True
2549,472,498,1,2453.21,3.86,False,True
2550,1055,424,6,1241.95,55.69,False,True
2551,676,336,6,1691.07,23.96,False,True
2552,1365,381,7,1406.25,100.0,False,False
2553,691,69,7,1594.82,25.46,False,True
2554,1309,262,7,2289.14,2.19,False,True
2555,842,110,4,2207.61,10.65,False,True
2556,126,299,7,1110.48,5.99,False,True
2557,756,141,2,1431.26,40.24,False,True
2558,1347,23,2,592.4,51.13,False,True
2559,655,51,4,2281.54,42.57,False,True
2560,1026,488,4,469.49,35.46,False,True
2561,1468,49,4,1372.18,100.0,False,False
2563,167,542,5,1453.05,21.71,False,True
2564,1226,22,1,1759.71,37.23,False,True
2565,196,116,4,116.64,0.37,False,True
2566,992,491,6,313.14,4.61,False,True
2567,1220,157,2,1006.63,17.25,False,True
2568,412,471,4,2416.23,17.01,False,True
2569,170,130,2,453.14,21.08,False,True
2570,89,180,7,2420.21,1.33,False,True
2571,299,257,3,1055.36,53.65,False,True
2572,1382,248,1,364.21,6.76,False,True
2573,16,365,7,1376.9,34.74,False,True
2574,654,474,3,212.66,50.96,False,True
2575,930,208,6,1999.6,48.21,False,True
2576,1426,237,-3,685.25,34.97,True,True
2577,655,84,8,2045.16,34.9,False,True
2578,386,149,4,85.01,23.76,False,True
2579,543,423,6,1849.34,8.56,False,True
2580,71,312,2,810.87,30.27,False,True
2581,648,101,5,981.42,14.87,False,True
2583,397,477,5,303.2,15.81,False,True
2584,924,460,2,1966.79,58.0,False,True
2585,553,452,6,1760.89,10.18,False,True
2586,1393,230,8,235.87,50.81,False,True
2587,767,390,8,940.56,5.66,False,True
2588,485,245,1,1715.65,53.55,False,True
2589,1208,86,4,622.14,29.29,False,True
2590,434,385,5,1808.09,21.02,False,True
2591,1470,304,3,2447.9,12.16,False,True
2592,755,479,-4,2131.97,51.9,True,True
2593,14,268,8,1347.27,25.52,False,True
2594,1337,187,3,1029.62,58.69,False,True
2595,1294,393,2,307.6,51.64,False,True
2596,41,121,-5,2215.95,26.16,True,True
2597,7,70,1,2037.38,28.04,False,True
2598,101,202,7,1668.6,20.68,False,True
2599,1369,537,8,1963.31,40.26,False,True
2600,951,138,2,267.43,38.85,False,True
2601,1229,411,8,1126.75,57.71,False,True
2602,742,400,2,2476.27,8.96,False,True
2604,1358,471,3,882.51,21.42,False,True
2605,870,479,7,1599.21,32.48,False,True
2607,1023,462,6,1638.24,32.22,False,True
2608,764,396,2,447.72,2.17,False,True
2609,165,205,5,1067.34,8.92,False,True
2610,1006,115,4,530.99,2.25,False,True
2611,1285,79,4,103.82,31.82,False,True
2612,1056,489,6,448.95,3.2,False,True
2613,1226,284,5,1202.74,11.18,False,True
2614,323,413,4,729.51,27.12,False,True
2615,1169,170,4,211.35,30.64,False,True
2616,688,9,5,1715.72,26.36,False,True
2617,1320,57,8,1813.3,33.75,False,True
2618,940,308,5,533.15,12.38,False,True
2619,508,515,6,1239.91,35.26,False,True
2620,941,162,1,1834.02,35.49,False,True
2621,765,462,3,2205.74,11.97,False,True
2622,206,417,8,2441.32,32.23,False,True
2623,665,17,4,1936.16,54.95,False,True
2624,545,109,1,753.11,46.77,False,True
2625,1215,486,5,2104.53,55.25,False,True
2626,3,110,7,1530.18,38.49,False,True
2627,439,160,4,927.43,19.26,False,True
2628,1083,315,2,256.36,29.97,False,True
2629,387,307,2,2177.27,17.18,False,True
2630,1408,166,6,2271.94,59.35,False,True
2631,7,183,6,1774.08,37.38,False,True
2632,1425,174,5,14.9,5.0,False,True
2633,911,253,7,960.65,57.1,False,True
2634,1279,349,1,1803.25,3.04,False,True
2635,512,539,8,1447.33,6.5,False,True
2636,389,346,2,1851.83,100.0,False,False
2637,597,110,7,1288.92,20.25,False,True
2638,519,88,6,678.18,40.45,False,True
2639,891,402,3,1297.13,35.84,False,True
2640,138,337,6,1382.05,36.76,False,True
2641,1366,383,1,1761.21,48.18,False,True
2642,1214,183,2,1609.6,16.99,False,True
2643,1169,277,5,22.07,48.93,False,True
2644,742,407,2,714.85,19.29,False,True
2647,801,413,2,1729.12,11.2,False,True
2648,1229,128,6,2373.81,54.79,False,True
2649,640,280,6,482.51,6.82,False,True
2650,1341,27,1,1295.87,13.06,False,True
2651,736,413,3,2218.59,10.98,False,True
2652,514,13,5,989.37,28.6,False,True
2653,168,249,3,786.27,58.05,False,True
2654,519,163,1,2034.79,1.78,False,True
2655,276,203,8,1601.28,25.6,False,True
2656,810,482,8,1219.55,2.38,False,True
2657,1332,347,1,56.06,41.94,False,True
2658,759,75,-5,1788.14,55.03,True,True
2659,581,474,5,461.2,53.12,False,True
2660,895,545,3,1216.06,45.15,False,True
2661,1454,240,3,552.73,48.3,False,True
2662,347,524,4,2425.76,46.62,False,True
2663,941,437,1,689.12,13.93,False,True
2664,936,237,6,1449.14,4.84,False,True
2665,874,192,6,627.37,43.19,False,True
2666,709,8,1,1241.57,43.39,False,True
2667,1130,305,7,498.56,22.67,False,True
2668,853,425,1,2030.61,21.5,False,True
2669,1252,264,5,1871.89,22.25,False,True
2670,682,345,4,1771.42,36.74,False,True
2671,719,302,6,278.79,55.43,False,True
2672,204,27,6,272.6,51.63,False,True
2673,879,235,1,2357.24,1.83,False,True
2674,133,504,3,355.96,25.19,False,True
2675,1438,499,8,2171.6,59.58,False,True
2676,407,177,2,354.12,3.79,False,True
2677,1078,236,8,1855.6,19.21,False,True
2678,285,123,6,2370.24,45.45,False,True
2679,1020,223,4,600.32,53.86,False,True
