order_id,customer_id,order_date,status,region_code,is_future_date
1351,191,2025-10-12 16:09:01,SHIPPED,CENTRAL,False
1352,603,2026-07-30 05:45:36,PLACED,EAST,False
1353,9,2025-05-12 02:07:10,SHIPPED,NORTH,False
1354,367,2025-05-21 06:22:17,SHIPPED,NORTH,False
1355,468,2025-10-01 09:16:40,DELIVERED,WEST,False
1356,259,2026-03-22 14:59:55,DELIVERED,WEST,False
1357,240,2024-10-21 05:57:03,DELIVERED,WEST,False
1358,276,2025-12-15 07:31:56,PLACED,CENTRAL,False
1359,308,2025-04-11 13:49:32,RETURNED,SOUTH,False
1360,582,2025-08-11 10:06:06,SHIPPED,NORTH,False
1361,317,2026-02-18 21:43:59,SHIPPED,WEST,False
1362,1,2025-04-14 04:26:50,SHIPPED,EAST,False
1363,242,2025-11-01 06:40:20,DELIVERED,SOUTH,False
1364,384,2026-08-20 15:19:31,DELIVERED,WEST,True
1365,484,2025-05-01 13:36:28,DELIVERED,NORTH,False
1366,326,2025-06-23 15:23:33,DELIVERED,EAST,False
1367,435,2025-08-07 04:07:26,SHIPPED,CENTRAL,False
1368,,2026-04-20 02:51:35,SHIPPED,EAST,False
1369,2,2026-03-07 03:44:03,RETURNED,SOUTH,False
1370,193,2026-04-15 00:57:09,PLACED,WEST,False
1371,436,2025-09-04 13:47:24,DELIVERED,WEST,False
1372,,2025-03-07 01:35:06,SHIPPED,CENTRAL,False
1373,477,2024-09-12 21:06:08,DELIVERED,WEST,False
1374,13,2026-08-06 21:11:27,DELIVERED,WEST,False
1375,,2025-05-29 19:57:21,DELIVERED,NORTH,False
1376,265,2025-01-21 03:55:47,CANCELLED,WEST,False
1377,485,2026-02-02 19:45:41,RETURNED,NORTH,False
1378,435,2024-10-15 07:57:57,DELIVERED,SOUTH,False
1379,,2026-04-17 19:41:04,SHIPPED,CENTRAL,False
1380,466,2024-10-17 08:37:46,PLACED,WEST,False
1381,52,2025-04-12 05:05:18,SHIPPED,EAST,False
1382,25,2024-09-27 07:08:48,DELIVERED,NORTH,False
1383,305,2026-03-17 09:48:28,DELIVERED,NORTH,False
1384,406,2025-07-22 07:58:55,PLACED,SOUTH,False
1385,442,2025-01-09 08:51:05,DELIVERED,CENTRAL,False
1386,537,2026-03-13 00:00:00,SHIPPED,NORTH,False
1387,104,2025-11-28 02:14:09,PLACED,EAST,False
1388,23,2025-03-17 15:38:32,DELIVERED,NORTH,False
1389,444,2026-03-19 13:22:07,DELIVERED,EAST,False
1390,553,2025-06-21 09:23:02,DELIVERED,EAST,False
1391,221,2025-09-07 13:54:25,DELIVERED,SOUTH,False
1392,47,2025-01-02 07:27:32,DELIVERED,EAST,False
1393,,2025-05-30 00:45:09,DELIVERED,EAST,False
1394,326,2025-11-08 16:22:19,DELIVERED,SOUTH,False
1395,295,2025-07-06 05:35:29,DELIVERED,WEST,False
1396,337,2026-02-17 20:06:27,DELIVERED,EAST,False
1397,355,2024-12-19 02:00:45,CANCELLED,WEST,False
1398,175,2024-08-22 17:56:59,PLACED,CENTRAL,False
1399,499,2026-01-04 22:16:41,SHIPPED,CENTRAL,False
1400,299,2026-05-01 08:25:10,DELIVERED,SOUTH,False
1401,171,2025-10-04 12:44:42,DELIVERED,NORTH,False
1402,291,2025-01-11 17:11:29,SHIPPED,CENTRAL,False
1403,127,2026-07-12 23:10:48,RETURNED,CENTRAL,False
1404,163,2026-02-02 07:50:23,RETURNED,CENTRAL,False
1405,223,2025-07-16 12:12:08,SHIPPED,EAST,False
1406,326,2026-06-24 17:41:45,SHIPPED,WEST,False
1407,476,2025-09-02 07:11:05,SHIPPED,SOUTH,False
1408,4,2025-10-31 23:33:43,DELIVERED,SOUTH,False
1409,101,2026-02-21 23:37:59,RETURNED,WEST,False
1410,30,2025-06-21 23:39:17,DELIVERED,NORTH,False
1411,419,2025-09-26 16:41:13,SHIPPED,CENTRAL,False
1412,94,2025-11-09 00:00:00,DELIVERED,WEST,False
1413,198,2025-08-25 15:59:05,DELIVERED,SOUTH,False
1414,205,2025-05-02 06:05:38,CANCELLED,SOUTH,False
1415,471,2024-11-25 01:58:36,RETURNED,SOUTH,False
1416,513,2024-11-27 01:49:10,CANCELLED,SOUTH,False
1417,72,2026-08-12 15:19:31,DELIVERED,CENTRAL,True
1418,395,2025-12-22 18:16:20,SHIPPED,CENTRAL,False
1419,547,2025-03-16 12:05:39,CANCELLED,NORTH,False
1420,408,2025-06-23 04:49:56,PLACED,WEST,False
1421,524,2025-03-29 22:16:47,DELIVERED,NORTH,False
1422,269,2026-04-07 14:43:31,DELIVERED,SOUTH,False
1423,348,2024-09-25 05:19:04,DELIVERED,EAST,False
1424,76,2025-01-04 20:29:13,DELIVERED,EAST,False
1425,456,2025-06-06 10:28:37,SHIPPED,EAST,False
1426,144,2026-04-02 20:42:21,SHIPPED,EAST,False
1427,299,2025-11-24 01:54:53,DELIVERED,EAST,False
1428,451,2025-02-12 11:42:16,CANCELLED,SOUTH,False
1429,300,2025-10-22 08:19:15,SHIPPED,SOUTH,False
1430,152,2025-06-01 15:15:07,DELIVERED,CENTRAL,False
1431,175,2024-10-31 02:39:35,DELIVERED,CENTRAL,False
1432,384,2024-12-27 08:23:04,DELIVERED,CENTRAL,False
1433,496,2025-02-04 00:00:00,RETURNED,EAST,False
1434,212,2026-04-05 10:23:02,DELIVERED,NORTH,False
1435,366,2025-07-14 05:13:49,DELIVERED,NORTH,False
1436,537,2025-09-22 02:23:19,DELIVERED,NORTH,False
1437,102,2025-06-23 17:52:41,SHIPPED,CENTRAL,False
1438,551,2025-11-24 17:19:55,PLACED,CENTRAL,False
1439,251,2024-09-05 04:32:13,DELIVERED,SOUTH,False
1440,468,2024-12-03 13:36:06,SHIPPED,EAST,False
1441,195,2024-11-16 19:38:29,RETURNED,SOUTH,False
1442,63,2025-02-13 21:53:41,DELIVERED,WEST,False
1443,550,2026-03-19 00:00:00,DELIVERED,NORTH,False
1444,120,2025-12-03 07:18:14,PLACED,CENTRAL,False
1445,499,2024-12-15 00:00:00,DELIVERED,NORTH,False
1446,454,2026-04-23 21:47:40,CANCELLED,CENTRAL,False
1447,1,2026-07-14 04:27:15,SHIPPED,SOUTH,False
1448,495,2025-07-30 01:21:12,SHIPPED,CENTRAL,False
1449,282,2024-08-23 16:50:08,DELIVERED,NORTH,False
1450,187,2026-04-29 01:37:09,RETURNED,WEST,False
1451,184,2024-10-09 11:13:03,SHIPPED,WEST,False
1452,552,2025-10-22 14:45:47,PLACED,SOUTH,False
1453,514,2026-05-04 14:38:40,DELIVERED,EAST,False
1454,216,2026-05-29 00:15:06,SHIPPED,WEST,False
1455,162,2025-06-02 11:15:14,RETURNED,WEST,False
1456,427,2025-05-01 15:21:36,RETURNED,WEST,False
1457,311,2025-12-02 09:33:46,DELIVERED,EAST,False
1458,436,2024-10-14 03:00:42,PLACED,WEST,False
1459,419,2026-06-29 02:52:16,RETURNED,EAST,False
1460,,2026-01-20 04:44:09,DELIVERED,EAST,False
1461,25,2024-11-19 20:02:18,SHIPPED,CENTRAL,False
1462,221,2024-10-29 22:08:59,SHIPPED,NORTH,False
1463,334,2026-01-27 16:21:47,DELIVERED,NORTH,False
1464,400,2026-06-21 15:34:54,DELIVERED,EAST,False
1465,601,2025-08-25 10:30:52,DELIVERED,EAST,False
1466,449,2026-04-06 17:06:44,PLACED,NORTH,False
1467,424,2026-07-03 21:02:33,DELIVERED,CENTRAL,False
1468,91,2026-06-20 15:23:28,DELIVERED,EAST,False
1469,299,2025-02-09 02:22:59,DELIVERED,EAST,False
1470,370,2026-05-17 07:34:18,CANCELLED,SOUTH,False
1471,234,2025-01-30 01:39:15,DELIVERED,EAST,False
1472,24,2024-11-06 11:30:14,DELIVERED,WEST,False
1473,542,2026-03-21 10:15:31,DELIVERED,CENTRAL,False
1474,33,2025-04-06 16:41:16,SHIPPED,CENTRAL,False
1475,589,2025-10-09 00:00:00,PLACED,NORTH,False
1476,116,2025-05-21 00:13:59,CANCELLED,NORTH,False
1477,480,2026-02-06 19:56:34,DELIVERED,WEST,False
1478,477,2025-01-28 12:09:30,DELIVERED,EAST,False
1479,590,2025-06-14 01:20:29,DELIVERED,WEST,False
1480,412,2024-11-22 00:00:00,CANCELLED,NORTH,False
1481,,2024-12-15 02:31:32,CANCELLED,CENTRAL,False
1482,335,2026-07-18 16:02:17,SHIPPED,CENTRAL,False
1483,591,2025-06-26 04:28:38,SHIPPED,SOUTH,False
1484,547,2025-02-10 22:10:28,DELIVERED,CENTRAL,False
1485,71,2025-10-13 18:18:08,SHIPPED,SOUTH,False
1486,168,2025-08-02 08:32:11,RETURNED,SOUTH,False
1487,28,2025-05-09 20:57:11,DELIVERED,WEST,False
1488,,2026-07-03 04:08:57,SHIPPED,NORTH,False
1489,409,2025-03-28 08:21:18,DELIVERED,NORTH,False
1490,180,2025-06-14 17:20:09,DELIVERED,SOUTH,False
1491,124,2025-12-20 21:14:52,DELIVERED,EAST,False
1492,216,2026-07-13 20:11:14,DELIVERED,EAST,False
1493,468,2026-09-03 15:19:31,DELIVERED,NORTH,True
1494,318,2026-05-13 13:36:43,CANCELLED,EAST,False
1495,87,2026-06-24 14:21:13,CANCELLED,NORTH,False
1496,282,2025-05-01 07:42:43,PLACED,SOUTH,False
1497,10,2026-01-13 22:36:35,DELIVERED,NORTH,False
1498,215,2026-04-01 03:35:19,DELIVERED,WEST,False
1499,430,2024-08-24 13:16:05,RETURNED,SOUTH,False
1500,113,2026-07-16 00:00:00,SHIPPED,WEST,False
